date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,result,home_elo,away_elo,elo_diff,is_neutral
2018-09-07,Maldives,Sri Lanka,0,0,SAFF Cup,Dhaka,Bangladesh,True,D,1336.8050089413196,1265.5701684004712,71.23484054084838,1
2018-09-07,Venezuela,Colombia,1,2,Friendly,Miami Gardens,United States,True,A,1552.8110029718366,1739.7342042257576,-186.92320125392098,1
2018-09-07,United States,Brazil,0,2,Friendly,East Rutherford,United States,False,A,1695.1098187081845,1898.668543713274,-203.5587250050894,0
2018-09-07,Singapore,Mauritius,1,1,Friendly,Bishan,Singapore,False,D,1351.130287353155,1356.0064769912244,-4.876189638069491,0
2018-09-07,Scotland,Belgium,0,4,Friendly,Glasgow,Scotland,False,A,1579.0735178991395,1854.8678086833895,-275.79429078425005,0
2018-09-07,Qatar,China PR,1,0,Friendly,Doha,Qatar,False,H,1551.7206095797378,1590.242526463647,-38.52191688390917,0
2018-09-07,South Korea,Costa Rica,2,0,Friendly,Goyang,South Korea,False,H,1633.5452326631082,1617.6188243516488,15.926408311459454,0
2018-09-07,Italy,Poland,1,1,UEFA Nations League,Bologna,Italy,False,D,1700.4658187331472,1675.7627405204998,24.70307821264737,0
2018-09-07,Taiwan,Malaysia,2,0,Friendly,Taipei,Taiwan,False,H,1408.142413143646,1397.5807619926588,10.561651150987245,0
2018-09-07,Argentina,Guatemala,3,0,Friendly,Los Angeles,United States,True,H,1756.7010167246071,1506.8859990091344,249.81501771547278,1
2018-09-07,Azerbaijan,Kosovo,0,0,UEFA Nations League,Baku,Azerbaijan,False,D,1401.7439226735935,1497.714950405956,-95.97102773236247,0
2018-09-07,Faroe Islands,Malta,3,1,UEFA Nations League,Tórshavn,Faroe Islands,False,H,1336.9263662312062,1253.1248749746633,83.80149125654293,0
2018-09-07,Romania,Montenegro,0,0,UEFA Nations League,Ploiești,Romania,False,D,1642.6028901960262,1478.0420602956635,164.5608299003627,0
2018-09-07,Lithuania,Serbia,0,1,UEFA Nations League,Vilnius,Lithuania,False,A,1342.8741470588861,1616.0170303349196,-273.14288327603344,0
2018-09-07,Albania,Israel,1,0,UEFA Nations League,Elbasan,Albania,False,H,1470.1488518723115,1427.2823399948213,42.86651187749021,0
2018-09-07,Turkey,Russia,1,2,UEFA Nations League,Trabzon,Turkey,False,A,1630.0129515242156,1636.2164075219737,-6.203455997758056,0
2018-09-07,Belize,Bahamas,4,0,CONCACAF Nations League qualification,Belmopan,Belize,False,H,1426.4518107701626,1503.1571759510662,-76.70536518090353,0
2018-09-07,Ecuador,Jamaica,2,0,Friendly,Harrison,United States,True,H,1595.0647944557481,1542.141010557157,52.92378389859118,1
2018-09-08,Bangladesh,Nepal,0,2,SAFF Cup,Dhaka,Bangladesh,False,A,1315.9428659449381,1325.359544587461,-9.416678642522811,0
2018-09-08,Namibia,Zambia,1,1,African Cup of Nations qualification,Windhoek,Namibia,False,D,1497.3122876864147,1533.4434466072973,-36.131158920882626,0
2018-09-08,Saint Vincent and the Grenadines,Nicaragua,0,2,CONCACAF Nations League qualification,Kingstown,Saint Vincent and the Grenadines,False,A,1398.4767741010633,1400.4540924047226,-1.977318303659331,0
2018-09-08,Pakistan,Bhutan,3,0,SAFF Cup,Dhaka,Bangladesh,True,H,1381.226277544524,1196.9938280844526,184.2324494600714,1
2018-09-08,Cuba,Turks and Caicos Islands,11,0,CONCACAF Nations League qualification,Havana,Cuba,False,H,1387.6332473474824,1414.0461957464913,-26.412948399008883,0
2018-09-08,Uganda,Tanzania,0,0,African Cup of Nations qualification,Kira,Uganda,False,D,1500.470047010849,1435.0789822489446,65.39106476190432,0
2018-09-08,Morocco,Malawi,3,0,African Cup of Nations qualification,Casablanca,Morocco,False,H,1685.8530536638564,1442.7155413954022,243.1375122684542,0
2018-09-08,Seychelles,Nigeria,0,3,African Cup of Nations qualification,Victoria,Seychelles,False,A,1286.597013201202,1616.2369465334461,-329.63993333224425,0
2018-09-08,Kenya,Ghana,1,0,African Cup of Nations qualification,Nairobi,Kenya,False,H,1511.0562449407307,1625.6988327357672,-114.64258779503643,0
2018-09-08,Mozambique,Guinea-Bissau,2,2,African Cup of Nations qualification,Maputo,Mozambique,False,D,1470.8164419090895,1415.1787701067244,55.63767180236505,0
2018-09-08,Egypt,Niger,6,0,African Cup of Nations qualification,Alexandria,Egypt,False,H,1584.8248471585275,1451.0702121186469,133.75463503988067,0
2018-09-08,Montserrat,El Salvador,1,2,CONCACAF Nations League qualification,Lookout,Montserrat,False,A,1427.8776733789452,1507.2873246275653,-79.4096512486201,0
2018-09-08,Mauritania,Burkina Faso,2,0,African Cup of Nations qualification,Nouakchott,Mauritania,False,H,1460.4688388997915,1586.4452423099383,-125.97640341014676,0
2018-09-08,South Africa,Libya,0,0,African Cup of Nations qualification,Durban,South Africa,False,D,1601.8857303124973,1519.4396439635043,82.44608634899305,0
2018-09-08,Gambia,Algeria,1,1,African Cup of Nations qualification,Bakau,Gambia,False,D,1427.6460569541694,1572.4087013003132,-144.76264434614382,0
2018-09-08,England,Spain,1,2,UEFA Nations League,London,England,False,A,1765.1760747099129,1830.0687874250739,-64.892712715161,0
2018-09-08,Northern Ireland,Bosnia and Herzegovina,1,2,UEFA Nations League,Belfast,Northern Ireland,False,A,1561.927086137,1635.836324773869,-73.90923863686885,0
2018-09-08,Finland,Hungary,1,0,UEFA Nations League,Tampere,Finland,False,H,1532.0305433050341,1483.969091752504,48.061451552530116,0
2018-09-08,Estonia,Greece,0,1,UEFA Nations League,Tallinn,Estonia,False,A,1484.0168795845746,1557.569557426293,-73.55267784171838,0
2018-09-08,Belarus,San Marino,5,0,UEFA Nations League,Minsk,Belarus,False,H,1470.0210620847784,1152.639059447194,317.38200263758426,0
2018-09-08,Switzerland,Iceland,6,0,UEFA Nations League,St. Gallen,Switzerland,False,H,1723.4328953312765,1585.971356217622,137.46153911365445,0
2018-09-08,Brunei,Timor-Leste,1,0,AFF Championship qualification,Bandar Seri Begawan,Brunei,False,H,1291.861316295513,1242.0296239831118,49.831692312401174,0
2018-09-08,Equatorial Guinea,Sudan,1,0,African Cup of Nations qualification,Bata,Equatorial Guinea,False,H,1423.7985158684753,1363.811604201649,59.986911666826245,0
2018-09-08,Comoros,Cameroon,1,1,African Cup of Nations qualification,Mitsamiouli,Comoros,False,D,1352.4042213995724,1623.4933371961822,-271.0891157966098,0
2018-09-08,Gabon,Burundi,1,1,African Cup of Nations qualification,Libreville,Gabon,False,D,1463.5799176517598,1456.2278000306212,7.352117621138632,0
2018-09-08,Luxembourg,Moldova,4,0,UEFA Nations League,Luxembourg,Luxembourg,False,H,1419.9786811134916,1309.8489269840816,110.12975412941,0
2018-09-09,Aruba,Bermuda,3,1,CONCACAF Nations League qualification,Willemstad,Curaçao,True,H,1424.4423211520088,1485.635299150431,-61.192977998422066,1
2018-09-09,Jamaica,Cayman Islands,4,0,CONCACAF Nations League qualification,Kingston,Jamaica,False,H,1528.5595634638191,1427.5277435780797,101.03181988573942,0
2018-09-09,Saint Kitts and Nevis,Puerto Rico,1,0,CONCACAF Nations League qualification,Basseterre,Saint Kitts and Nevis,False,H,1474.843230798033,1402.5381321241646,72.30509867386832,0
2018-09-09,Madagascar,Senegal,2,2,African Cup of Nations qualification,Antananarivo,Madagascar,False,D,1455.6509178320173,1704.1325644424712,-248.48164661045394,0
2018-09-09,South Sudan,Mali,0,3,African Cup of Nations qualification,Juba,South Sudan,False,A,1334.6955072106355,1523.973631540578,-189.27812432994256,0
2018-09-09,Angola,Botswana,1,0,African Cup of Nations qualification,Luanda,Angola,False,H,1425.333171732453,1462.9545311371537,-37.6213594047008,0
2018-09-09,Eswatini,Tunisia,0,2,African Cup of Nations qualification,Manzini,Eswatini,False,A,1418.8981495119174,1655.210016562479,-236.31186705056166,0
2018-09-09,Lesotho,Cape Verde,1,1,African Cup of Nations qualification,Maseru,Lesotho,False,D,1416.7642288237887,1536.0232137725209,-119.25898494873218,0
2018-09-09,Liberia,DR Congo,1,1,African Cup of Nations qualification,Monrovia,Liberia,False,D,1455.0232052872182,1584.7534271088439,-129.73022182162572,0
2018-09-09,United States Virgin Islands,Canada,0,8,CONCACAF Nations League qualification,Bradenton,United States,True,A,1367.7655026413167,1548.5385877842905,-180.77308514297374,1
2018-09-09,Togo,Benin,0,0,African Cup of Nations qualification,Lomé,Togo,False,D,1476.1285566386553,1510.8142086748446,-34.68565203618937,0
2018-09-09,Bonaire,Dominican Republic,0,5,CONCACAF Nations League qualification,Willemstad,Curaçao,True,A,1445.8570457137605,1538.651765670478,-92.79471995671747,1
2018-09-09,Guinea,Central African Republic,1,0,African Cup of Nations qualification,Conakry,Guinea,False,H,1519.2343814782162,1462.3932651881798,56.841116290036325,0
2018-09-09,Rwanda,Ivory Coast,1,2,African Cup of Nations qualification,Kigali,Rwanda,False,A,1442.254402934233,1594.0657291348807,-151.81132620064773,0
2018-09-09,France,Netherlands,2,1,UEFA Nations League,Paris,France,False,H,1873.4562366617313,1730.487796953742,142.96843970798932,0
2018-09-09,Ukraine,Slovakia,1,0,UEFA Nations League,Lviv,Ukraine,False,H,1677.16667008698,1651.5251844129234,25.64148567405664,0
2018-09-09,Bulgaria,Norway,1,0,UEFA Nations League,Sofia,Bulgaria,False,H,1527.217996124766,1558.0238531064795,-30.805856981713532,0
2018-09-09,Cyprus,Slovenia,2,1,UEFA Nations League,Nicosia,Cyprus,False,H,1345.464354019443,1481.4068201683524,-135.9424661489095,0
2018-09-09,Georgia,Latvia,1,0,UEFA Nations League,Tbilisi,Georgia,False,H,1489.2201252189252,1332.430377343484,156.7897478754412,0
2018-09-09,Denmark,Wales,2,0,UEFA Nations League,Aarhus,Denmark,False,H,1669.3215470736113,1611.9487648897975,57.3727821838138,0
2018-09-09,Liechtenstein,Gibraltar,2,0,UEFA Nations League,Vaduz,Liechtenstein,False,H,1211.00692986267,1302.8716071848773,-91.8646773222074,0
2018-09-09,Germany,Peru,2,1,Friendly,Sinsheim,Germany,False,H,1779.4110435206453,1719.6413412991556,59.76970222148975,0
2018-09-09,Lebanon,Oman,0,0,Friendly,Amman,Jordan,True,D,1578.4475516735001,1620.851080968044,-42.40352929454389,1
2018-09-09,Congo,Zimbabwe,1,1,African Cup of Nations qualification,Brazzaville,Congo,False,D,1458.2098985025914,1551.5796265872098,-93.36972808461837,0
2018-09-09,North Macedonia,Armenia,2,0,UEFA Nations League,Skopje,North Macedonia,False,H,1469.545664319291,1427.4964680855423,42.04919623374872,0
2018-09-09,India,Maldives,2,0,SAFF Cup,Dhaka,Bangladesh,True,H,1565.1255494184445,1333.5697310329035,231.555818385541,1
2018-09-10,Curaçao,Grenada,10,0,CONCACAF Nations League qualification,Willemstad,Curaçao,False,H,1507.7175848178292,1357.0188685518704,150.69871626595886,0
2018-09-10,Bahrain,China PR,0,0,Friendly,East Riffa,Bahrain,False,D,1552.4025868214485,1572.4757604789534,-20.073173657504867,0
2018-09-10,Haiti,Sint Maarten,13,0,CONCACAF Nations League qualification,Port-au-Prince,Haiti,False,H,1532.2441214361058,1467.1275534932267,65.1165679428791,0
2018-09-10,Saudi Arabia,Bolivia,2,2,Friendly,Riyadh,Saudi Arabia,False,D,1581.0491281045752,1477.8300508726725,103.2190772319027,0
2018-09-10,Russia,Czech Republic,5,1,Friendly,Rostov-on-Don,Russia,False,H,1651.9307581702585,1588.8679987446094,63.06275942564912,0
2018-09-10,Kyrgyzstan,Syria,2,1,Friendly,Bishkek,Kyrgyzstan,False,H,1515.511895948313,1609.7339194212739,-94.22202347296093,0
2018-09-10,Kuwait,Iraq,2,2,Friendly,Al Farwaniyah,Kuwait,False,D,1493.2449650524607,1629.711383439964,-136.46641838750338,0
2018-09-10,Cambodia,Malaysia,1,3,Friendly,Phnom Penh,Cambodia,False,A,1311.5597521395696,1382.0669942374543,-70.50724209788473,0
2018-09-10,Malta,Azerbaijan,1,1,UEFA Nations League,Attard,Malta,False,D,1240.910938255235,1406.0544720405412,-165.14353378530632,0
2018-09-10,Andorra,Kazakhstan,1,1,UEFA Nations League,Andorra la Vella,Andorra,False,D,1220.437117702743,1378.5347262108544,-158.0976085081113,0
2018-09-10,Serbia,Romania,2,2,UEFA Nations League,Belgrade,Serbia,False,D,1621.517302767657,1635.5446660908367,-14.02736332317977,0
2018-09-10,Montenegro,Lithuania,2,0,UEFA Nations League,Podgorica,Montenegro,False,H,1485.100284400853,1337.3738746261488,147.72640977470428,0
2018-09-10,Scotland,Albania,2,0,UEFA Nations League,Glasgow,Scotland,False,H,1573.6424174012684,1484.1847322575798,89.45768514368865,0
2018-09-10,Sweden,Turkey,2,3,UEFA Nations League,Stockholm,Sweden,False,A,1647.6764317305299,1614.2986008759308,33.3778308545991,0
2018-09-10,Portugal,Italy,1,0,UEFA Nations League,Lisbon,Portugal,False,H,1774.0502818360012,1699.3301131023036,74.72016873369762,0
2018-09-10,Kosovo,Faroe Islands,2,0,UEFA Nations League,Pristina,Kosovo,False,H,1493.4044010390082,1349.1403029506346,144.26409808837366,0
2018-09-11,South Korea,Chile,0,0,Friendly,Suwon,South Korea,False,D,1648.8123077478492,1691.726052206869,-42.91374445901988,0
2018-09-11,Laos,United Arab Emirates,0,3,Friendly,Llagostera,Laos,False,A,1290.610779623513,1581.7389338791297,-291.12815425561666,0
2018-09-11,Liberia,Nigeria,1,2,Friendly,Monrovia,Liberia,False,A,1460.7345089902635,1620.409262837653,-159.6747538473894,0
2018-09-11,Northern Ireland,Israel,3,0,Friendly,Belfast,Northern Ireland,False,H,1549.2803030868522,1413.246459609553,136.03384347729911,0
2018-09-11,Panama,Venezuela,0,2,Friendly,Panama City,Panama,False,A,1553.403854200922,1544.67466351547,8.729190685452068,0
2018-09-11,United States,Mexico,1,0,Friendly,Nashville,United States,False,H,1687.5407398574946,1711.8933596842944,-24.35261982679981,0
2018-09-11,Qatar,Palestine,3,0,Friendly,Doha,Qatar,False,H,1569.4873755644314,1544.5315116635393,24.955863900892155,0
2018-09-11,Singapore,Fiji,2,0,Friendly,Bishan,Singapore,False,H,1351.354829441664,1473.557628950538,-122.20279950887402,0
2018-09-11,Uzbekistan,Iran,0,1,Friendly,Tashkent,Uzbekistan,False,A,1600.0782307094626,1762.9137886928447,-162.83555798338216,0
2018-09-11,Saint Martin,Guadeloupe,0,3,CONCACAF Nations League qualification,The Valley,Anguilla,True,A,1468.201177424528,1457.4704823102036,10.730695114324362,1
2018-09-11,Kenya,Malawi,1,0,Friendly,Nairobi,Kenya,False,H,1532.1521157603995,1436.3834555100293,95.7686602503702,0
2018-09-11,Poland,Republic of Ireland,1,1,Friendly,Wrocław,Poland,False,D,1676.8984461513435,1597.2000984879585,79.698347663385,0
2018-09-11,Jordan,Oman,0,0,Friendly,Amman,Jordan,False,D,1542.0758001350407,1618.907964615854,-76.83216448081339,0
2018-09-11,Hungary,Greece,2,1,UEFA Nations League,Budapest,Hungary,False,H,1470.1683928391064,1570.232042868187,-100.06365002908046,0
2018-09-11,Indonesia,Mauritius,1,0,Friendly,Cikarang,Indonesia,False,H,1484.8295877564822,1355.7819349027154,129.04765285376675,0
2018-09-11,Gabon,Zambia,0,1,Friendly,Libreville,Gabon,False,A,1463.2413906514141,1531.7855176221613,-68.54412697074713,0
2018-09-11,England,Switzerland,1,0,Friendly,London,England,False,H,1752.1302220283292,1733.4134159898044,18.716806038524737,0
2018-09-11,Ecuador,Guatemala,2,0,Friendly,Bridgeview,United States,True,H,1608.646241549086,1500.7468832101638,107.89935833892218,1
2018-09-11,Colombia,Argentina,0,0,Friendly,East Rutherford,United States,True,D,1747.8705436821242,1762.8401325235777,-14.969588841453515,1
2018-09-11,Moldova,Belarus,0,0,UEFA Nations League,Chișinău,Moldova,False,D,1298.7572900118898,1474.4561444753192,-175.69885446342937,0
2018-09-11,San Marino,Luxembourg,0,3,UEFA Nations League,Serravalle,San Marino,False,A,1148.2039770566532,1431.0703180856833,-282.8663410290301,0
2018-09-11,Finland,Estonia,1,0,UEFA Nations League,Turku,Finland,False,H,1545.8312422184317,1471.3543941426806,74.47684807575115,0
2018-09-11,Japan,Costa Rica,3,0,Kirin Challenge Cup,Suita,Japan,False,H,1653.7528633107593,1602.3517492669077,51.40111404385152,0
2018-09-11,Bosnia and Herzegovina,Austria,1,0,UEFA Nations League,Zenica,Bosnia and Herzegovina,False,H,1648.4831078240168,1667.2567800817856,-18.773672257768794,0
2018-09-11,Spain,Croatia,6,0,UEFA Nations League,Elche,Spain,False,H,1843.1146401066576,1748.9262237222595,94.18841638439812,0
2018-09-11,Iceland,Belgium,0,3,UEFA Nations League,Reykjavík,Iceland,False,A,1575.9908355590942,1860.2989091812606,-284.3080736221664,0
2018-09-12,Brazil,El Salvador,5,0,Friendly,Landover,United States,True,H,1906.237622563964,1519.6927508981232,386.5448716658407,1
2018-09-12,India,Pakistan,3,1,SAFF Cup,Dhaka,Bangladesh,True,H,1571.8030875884408,1389.4569563720615,182.34613121637926,1
2018-09-12,Nepal,Maldives,0,3,SAFF Cup,Dhaka,Bangladesh,True,A,1340.925996665358,1326.8921928629072,14.033803802450848,1
2018-09-15,Maldives,India,2,1,SAFF Cup,Dhaka,Bangladesh,True,H,1343.538122159664,1580.100326721354,-236.5622045616899,1
2018-09-30,Botswana,Namibia,1,0,Friendly,Gaborone,Botswana,False,H,1445.2287433145514,1498.9702166715508,-53.74147335699945,0
2018-09-30,Saint Vincent and the Grenadines,Barbados,1,1,Friendly,Georgetown,Saint Vincent and the Grenadines,False,D,1382.5678319909603,1381.630393417889,0.9374385730711765,0
2018-10-10,Albania,Jordan,0,0,Friendly,Elbasan,Albania,False,D,1472.2157227500368,1545.5574810957612,-73.34175834572443,0
2018-10-10,Indonesia,Myanmar,3,0,Friendly,Cikarang,Indonesia,False,H,1495.1457315422047,1433.4839768661773,61.661754676027385,0
2018-10-10,Italy,Ukraine,1,1,Friendly,Genoa,Italy,False,D,1686.7190169827325,1691.987975277081,-5.268958294348522,0
2018-10-10,Ethiopia,Kenya,0,0,African Cup of Nations qualification,Bahir Dar,Ethiopia,False,D,1450.108703108925,1543.8502107032814,-93.74150759435634,0
2018-10-10,Zambia,Guinea-Bissau,2,1,African Cup of Nations qualification,Lusaka,Zambia,False,H,1544.669269306728,1417.7192999912847,126.94996931544324,0
2018-10-11,French Guiana,Saint Vincent and the Grenadines,0,1,CONCACAF Nations League qualification,Cayenne,French Guiana,False,A,1530.040711607587,1382.524661454043,147.5160501535438,0
2018-10-11,Congo,Liberia,3,1,African Cup of Nations qualification,Brazzaville,Congo,False,H,1462.4091259608047,1451.6103899421423,10.79873601866234,0
2018-10-11,Wales,Spain,1,4,Friendly,Cardiff,Wales,False,A,1598.5671226323705,1854.8803293676838,-256.3132067353133,0
2018-10-11,United States,Colombia,2,4,Friendly,Tampa,United States,False,A,1704.6603864544463,1748.5594924560712,-43.89910600162489,0
2018-10-11,Turkey,Bosnia and Herzegovina,0,0,Friendly,Rize,Turkey,False,D,1631.830995392078,1665.3468269224877,-33.51583153040974,0
2018-10-11,Mexico,Costa Rica,3,2,Friendly,San Nicolás de los Garza,Mexico,False,H,1694.7737130873427,1588.7017378743449,106.07197521299781,0
2018-10-11,Kuwait,Lebanon,1,0,Friendly,Kuwait City,Kuwait,False,H,1499.225061395778,1580.39066802569,-81.16560662991196,0
2018-10-11,Hong Kong,Thailand,0,1,Friendly,Hong Kong,Hong Kong,False,A,1464.1053525251727,1539.8268478230646,-75.7214952978918,0
2018-10-11,Honduras,United Arab Emirates,1,1,Friendly,Barcelona,Spain,True,D,1555.0118712562987,1586.7835207645915,-31.77164950829274,1
2018-10-11,Poland,Portugal,2,3,UEFA Nations League,Chorzów,Poland,False,A,1673.2912508497084,1786.6613779555723,-113.37012710586396,0
2018-10-11,Bahrain,Syria,0,1,Friendly,East Riffa,Bahrain,False,A,1553.3259634549931,1589.4981694487303,-36.17220599373718,0
2018-10-11,Argentina,Iraq,4,0,Friendly,Riyadh,Saudi Arabia,True,H,1762.1511837496307,1623.7312870966466,138.4198966529841,1
2018-10-11,Kosovo,Malta,3,1,UEFA Nations League,Pristina,Kosovo,False,H,1503.1179926319387,1247.99075877544,255.1272338564986,0
2018-10-11,Faroe Islands,Azerbaijan,0,3,UEFA Nations League,Tórshavn,Faroe Islands,False,A,1339.426711357704,1398.974651520336,-59.5479401626319,0
2018-10-11,Lithuania,Romania,1,2,UEFA Nations League,Vilnius,Lithuania,False,A,1327.7945843823618,1634.899032905947,-307.10444852358523,0
2018-10-11,Montenegro,Serbia,0,2,UEFA Nations League,Podgorica,Montenegro,False,A,1494.67957464464,1622.1629359525466,-127.48336130790653,0
2018-10-11,Israel,Scotland,2,1,UEFA Nations League,Haifa,Israel,False,H,1403.2094099811875,1585.6114269088114,-182.4020169276239,0
2018-10-11,Russia,Sweden,0,0,UEFA Nations League,Kaliningrad,Russia,False,D,1665.058088966408,1630.1440372143827,34.914051752025216,0
2018-10-11,France,Iceland,2,2,Friendly,Guingamp,France,False,D,1883.220358444926,1570.7771706650658,312.4431877798602,0
2018-10-12,Cape Verde,Tanzania,3,0,African Cup of Nations qualification,Praia,Cape Verde,False,H,1530.7371309575387,1438.055291283534,92.68183967400478,0
2018-10-12,Togo,Gambia,1,1,African Cup of Nations qualification,Lomé,Togo,False,D,1477.7206043053654,1433.9518691271433,43.76873517822219,0
2018-10-12,Ivory Coast,Central African Republic,4,0,African Cup of Nations qualification,Bouaké,Ivory Coast,False,H,1603.4879442522486,1448.9877885573908,154.50015569485777,0
2018-10-12,Angola,Mauritania,4,1,African Cup of Nations qualification,Luanda,Angola,False,H,1443.0589595550553,1482.0287214874684,-38.96976193241312,0
2018-10-12,Egypt,Eswatini,4,1,African Cup of Nations qualification,Cairo,Egypt,False,H,1594.9524999482467,1412.3641263203358,182.58837362791087,0
2018-10-12,United States Virgin Islands,Curaçao,0,5,CONCACAF Nations League qualification,Bradenton,United States,True,A,1359.4124904592913,1517.18243369631,-157.76994323701865,1
2018-10-12,Gabon,South Sudan,3,0,African Cup of Nations qualification,Libreville,Gabon,False,H,1450.3576389668474,1326.641145807176,123.71649315967147,0
2018-10-12,Dominican Republic,Cayman Islands,3,0,CONCACAF Nations League qualification,Santiago de los Caballeros,Dominican Republic,False,H,1550.4772050334739,1416.053575308634,134.42362972483988,0
2018-10-12,Bermuda,Sint Maarten,12,0,CONCACAF Nations League qualification,Hamilton,Bermuda,False,H,1466.8460406826348,1454.0916571113332,12.75438357130156,0
2018-10-12,Grenada,Cuba,0,2,CONCACAF Nations League qualification,St. George's,Grenada,False,A,1347.5540196733896,1404.8472706845228,-57.29325101113318,0
2018-10-12,Mali,Burundi,0,0,African Cup of Nations qualification,Bamako,Mali,False,D,1532.0279929440376,1456.566327030967,75.46166591307065,0
2018-10-12,Algeria,Benin,2,0,African Cup of Nations qualification,Blida,Algeria,False,H,1566.1028891273393,1509.2221610081344,56.88072811920483,0
2018-10-12,Guinea,Rwanda,2,0,African Cup of Nations qualification,Conakry,Guinea,False,H,1532.6398581090052,1432.8321878168651,99.80767029214007,0
2018-10-12,Bahamas,Antigua and Barbuda,0,6,CONCACAF Nations League qualification,Nassau,Bahamas,False,A,1483.6810582520416,1428.0762944518838,55.6047638001578,0
2018-10-12,Cameroon,Malawi,1,0,African Cup of Nations qualification,Yaoundé,Cameroon,False,H,1613.047668315182,1424.6853605671474,188.36230774803448,0
2018-10-12,Basque Country,Venezuela,4,2,Friendly,Vitoria-Gasteiz,Spain,False,H,1579.1714425616078,1561.0765730378857,18.094869523722082,0
2018-10-12,Singapore,Mongolia,2,0,Friendly,Bishan,Singapore,False,H,1372.761342569035,1379.4115690819335,-6.650226512898598,0
2018-10-12,Belgium,Switzerland,2,1,UEFA Nations League,Brussels,Belgium,False,H,1865.512574075289,1718.2745239104688,147.23805016482015,0
2018-10-12,Austria,Northern Ireland,1,0,UEFA Nations League,Vienna,Austria,False,H,1650.3930609833146,1559.3173527152178,91.07570826809683,0
2018-10-12,Estonia,Finland,0,1,UEFA Nations League,Tallinn,Estonia,False,A,1458.7325938000745,1558.4530425610378,-99.72044876096334,0
2018-10-12,Greece,Hungary,1,0,UEFA Nations League,Athens,Greece,False,H,1549.7472618398838,1490.6531738674096,59.0940879724742,0
2018-10-12,Belarus,Luxembourg,1,0,UEFA Nations League,Minsk,Belarus,False,H,1466.9907106714436,1436.3203042452772,30.670406426166437,0
2018-10-12,Moldova,San Marino,2,0,UEFA Nations League,Chișinău,Moldova,False,H,1306.2227238157654,1142.9539908970594,163.26873291870606,0
2018-10-12,Croatia,England,0,0,UEFA Nations League,Rijeka,Croatia,False,D,1737.1605344612333,1767.2691141076648,-30.108579646431508,0
2018-10-12,Sri Lanka,Malaysia,1,4,Friendly,Colombo,Sri Lanka,False,A,1268.8054463088872,1394.8638670427365,-126.05842073384929,0
2018-10-12,Japan,Panama,3,0,Kirin Challenge Cup,Niigata,Japan,False,H,1667.4028747033221,1537.0019446785063,130.4009300248158,0
2018-10-12,South Korea,Uruguay,2,1,Friendly,Seoul,South Korea,False,H,1650.7785696895166,1755.0208609819726,-104.242291292456,0
2018-10-12,Peru,Chile,3,0,Friendly,Miami Gardens,United States,True,H,1706.3670023553448,1689.7597902652017,16.607212090143094,1
2018-10-12,Qatar,Ecuador,4,3,Friendly,Doha,Qatar,False,H,1584.3400879755627,1619.8311080482895,-35.49102007272677,0
2018-10-12,Saudi Arabia,Brazil,0,2,Friendly,Riyadh,Saudi Arabia,False,A,1576.4307947898305,1909.3581439876866,-332.9273491978561,0
2018-10-12,Cambodia,Timor-Leste,2,2,Friendly,Phnom Penh,Cambodia,False,D,1298.7628793342874,1228.3088506933668,70.45402864092057,0
2018-10-13,Turks and Caicos Islands,Guyana,0,8,CONCACAF Nations League qualification,Providenciales,Turks and Caicos Islands,False,A,1396.832172409451,1448.9299516527053,-52.09777924325431,0
2018-10-13,Suriname,British Virgin Islands,5,0,CONCACAF Nations League qualification,Paramaribo,Suriname,False,H,1503.413102421483,1339.9985988122567,163.41450360922636,0
2018-10-13,El Salvador,Barbados,3,0,CONCACAF Nations League qualification,San Salvador,El Salvador,False,H,1516.5722294744005,1381.6735639548062,134.89866551959426,0
2018-10-13,Senegal,Sudan,3,0,African Cup of Nations qualification,Dakar,Senegal,False,H,1694.3098511271655,1350.546976799537,343.7628743276284,0
2018-10-13,Morocco,Comoros,1,0,African Cup of Nations qualification,Casablanca,Morocco,False,H,1692.1851395492292,1362.8498902805727,329.3352492686565,0
2018-10-13,Tunisia,Niger,1,0,African Cup of Nations qualification,Radès,Tunisia,False,H,1661.7440397540606,1440.9425593289277,220.80148042513292,0
2018-10-13,DR Congo,Zimbabwe,1,2,African Cup of Nations qualification,Kinshasa,DR Congo,False,A,1579.0421234057985,1547.3803991289965,31.661724276802033,0
2018-10-13,Burkina Faso,Botswana,3,0,African Cup of Nations qualification,Ouagadougou,Burkina Faso,False,H,1564.8853597222615,1463.684078649252,101.20128107300957,0
2018-10-13,Mozambique,Namibia,1,2,African Cup of Nations qualification,Maputo,Mozambique,False,A,1468.2759120245291,1480.5148813368503,-12.23896931232116,0
2018-10-13,Uganda,Lesotho,3,0,African Cup of Nations qualification,Kira,Uganda,False,H,1497.4937379762596,1422.0503116387708,75.44342633748875,0
2018-10-13,Nigeria,Libya,4,0,African Cup of Nations qualification,Uyo,Nigeria,False,H,1629.5333818857741,1523.1667294231995,106.36665246257462,0
2018-10-13,South Africa,Seychelles,6,0,African Cup of Nations qualification,Johannesburg,South Africa,False,H,1598.1586448528021,1282.424696896995,315.733947955807,0
2018-10-13,Equatorial Guinea,Madagascar,0,1,African Cup of Nations qualification,Bata,Equatorial Guinea,False,A,1437.0631432705873,1465.473631147323,-28.410487876735715,0
